"customer_id","recency_days","frequency","monetary","first_purchase_date","last_purchase_date","avg_order_value","region","is_repeat_customer"
"14233BA","206","2","183.99","2013-09-27","2016-01-08","92.00","新加坡","1"
"14234BA","303","2","2387.88","2014-11-10","2015-10-03","1193.94","中国香港","1"
"14235BA","43","3","5405.87","2014-09-08","2016-06-19","1801.96","中国台湾","1"
"14236BA","39","3","6865.87","2014-09-11","2016-06-23","2288.62","中国台湾","1"
"14237BA","43","3","2435.87","2014-09-26","2016-06-19","811.96","中国台湾","1"
"14238BA","206","2","183.99","2013-09-23","2016-01-08","92.00","新加坡","1"
"14239BA","279","2","848.88","2014-11-26","2015-10-27","424.44","中国香港","1"
"14240BA","186","2","2541.99","2013-09-24","2016-01-28","1271.00","新加坡","1"
"14241BA","184","2","581.99","2013-09-09","2016-01-30","291.00","新加坡","1"
"14242BA","193","2","1052.89","2013-09-02","2016-01-21","526.45","新加坡","1"
"14243BA","53","3","1016.77","2014-09-14","2016-06-09","338.92","中国台湾","1"
"14244BA","174","1","219.90","2016-02-09","2016-02-09","219.90","中国香港","0"
"14245BA","75","1","719.90","2016-05-18","2016-05-18","719.90","中国台湾","0"
"14246BA","259","2","2167.98","2014-11-20","2015-11-16","1083.99","中国香港","1"
"14247BA","272","2","2186.98","2014-11-20","2015-11-03","1093.49","中国香港","1"
"14248BA","275","1","238.90","2015-10-31","2015-10-31","238.90","中国台湾","0"
"14249BA","253","2","329.88","2014-12-24","2015-11-22","164.94","中国香港","1"
"14250BA","251","2","3507.98","2014-12-09","2015-11-24","1753.99","中国香港","1"
"14251BA","229","2","528.88","2014-12-22","2015-12-16","264.44","中国香港","1"
"14252BA","221","2","2108.98","2014-12-17","2015-12-24","1054.49","中国香港","1"
"14253BA","233","2","2108.98","2014-12-05","2015-12-12","1054.49","中国香港","1"
"14254BA","12","1","219.90","2016-07-20","2016-07-20","219.90","中国台湾","0"
"14255BA","278","1","219.90","2015-10-28","2015-10-28","219.90","新加坡","0"
"14256BA","207","2","4857.90","2015-09-24","2016-01-07","2428.95","中国台湾","1"
"14257BA","200","1","219.90","2016-01-14","2016-01-14","219.90","中国香港","0"
"14258BA","241","2","997.88","2014-12-19","2015-12-04","498.94","中国香港","1"
"14259BA","204","1","219.90","2016-01-10","2016-01-10","219.90","中国香港","0"
"14260BA","43","3","1317.77","2014-09-24","2016-06-19","439.26","中国台湾","1"
"14261BA","240","2","67.79","2014-06-30","2015-12-05","33.90","中国澳门","1"
"14262BA","223","2","876.69","2014-06-18","2015-12-22","438.35","中国澳门","1"
"14263BA","232","2","86.79","2014-06-18","2015-12-13","43.40","中国澳门","1"
"14264BA","224","2","67.79","2014-06-26","2015-12-21","33.90","中国澳门","1"
"14265BA","257","2","3187.90","2015-08-20","2015-11-18","1593.95","中国澳门","1"
"14266BA","230","2","4035.79","2014-06-14","2015-12-15","2017.90","中国澳门","1"
"14267BA","227","2","5734.79","2014-06-08","2015-12-18","2867.40","中国澳门","1"
"14268BA","271","2","4468.00","2015-08-05","2015-11-04","2234.00","中国澳门","1"
"14269BA","203","2","67.79","2014-06-12","2016-01-11","33.90","中国澳门","1"
"14270BA","100","2","3187.90","2015-09-30","2016-04-23","1593.95","中国澳门","1"
"14271BA","203","2","67.79","2014-06-09","2016-01-11","33.90","中国澳门","1"
"14272BA","194","2","2066.79","2014-06-07","2016-01-20","1033.40","中国澳门","1"
"14273BA","188","2","2144.79","2014-06-27","2016-01-26","1072.40","中国澳门","1"
"14274BA","197","2","3234.79","2014-06-20","2016-01-17","1617.40","中国澳门","1"
"14275BA","184","2","2902.89","2013-09-16","2016-01-30","1451.45","新加坡","1"
"14276BA","193","2","2182.99","2013-09-21","2016-01-21","1091.50","新加坡","1"
"14277BA","166","2","382.99","2013-09-30","2016-02-17","191.50","新加坡","1"
"14278BA","55","1","500.00","2016-06-07","2016-06-07","500.00","中国香港","0"
"14279BA","120","1","500.00","2016-04-03","2016-04-03","500.00","中国香港","0"
"14280BA","224","2","5157.00","2015-09-04","2015-12-21","2578.50","中国台湾","1"
"14281BA","184","2","4147.00","2015-08-17","2016-01-30","2073.50","中国台湾","1"
"14282BA","161","2","2751.89","2013-10-23","2016-02-22","1375.95","新加坡","1"
"14283BA","304","2","2177.90","2015-09-11","2015-10-02","1088.95","中国台湾","1"
"14284BA","33","3","2045.87","2014-09-29","2016-06-29","681.96","中国台湾","1"
"14285BA","249","3","4648.87","2014-10-12","2015-11-26","1549.62","中国台湾","1"
"14286BA","176","2","621.89","2013-10-27","2016-02-07","310.95","新加坡","1"
"14287BA","233","2","329.88","2014-12-18","2015-12-12","164.94","中国香港","1"
"14288BA","166","2","183.99","2013-10-02","2016-02-17","92.00","新加坡","1"
"14289BA","288","1","500.00","2015-10-18","2015-10-18","500.00","中国香港","0"
"14290BA","216","1","238.90","2015-12-29","2015-12-29","238.90","新加坡","0"
"14291BA","203","2","1708.97","2014-12-25","2016-01-11","854.49","中国香港","1"
"14292BA","256","3","2638.97","2014-10-13","2015-11-19","879.66","中国台湾","1"
"14293BA","296","3","1677.96","2014-10-04","2015-10-10","559.32","中国台湾","1"
"14294BA","181","1","500.00","2016-02-02","2016-02-02","500.00","中国香港","0"
"14295BA","114","1","219.90","2016-04-09","2016-04-09","219.90","新加坡","0"
"14296BA","183","2","2467.98","2015-01-16","2016-01-31","1233.99","中国香港","1"
"14297BA","197","2","2387.88","2015-01-02","2016-01-17","1193.94","中国香港","1"
"14298BA","249","3","5396.97","2014-10-16","2015-11-26","1798.99","中国台湾","1"
"14299BA","221","1","500.00","2015-12-24","2015-12-24","500.00","中国香港","0"
"14300BA","169","2","682.99","2013-11-13","2016-02-14","341.50","新加坡","1"
"14301BA","169","2","2461.89","2013-11-13","2016-02-14","1230.95","新加坡","1"
"14302BA","301","3","2566.86","2014-10-15","2015-10-05","855.62","中国台湾","1"
"14303BA","297","3","179.96","2014-10-26","2015-10-09","59.99","中国台湾","1"
"14304BA","263","3","2248.97","2014-10-01","2015-11-12","749.66","中国台湾","1"
"14305BA","253","3","839.97","2014-10-08","2015-11-22","279.99","中国台湾","1"
"14306BA","168","2","1052.89","2013-11-30","2016-02-15","526.45","新加坡","1"
"14307BA","286","3","3375.85","2014-11-17","2015-10-20","1125.28","中国台湾","1"
"14308BA","248","3","4227.87","2014-11-30","2015-11-27","1409.29","中国台湾","1"
"14309BA","20","2","3357.99","2016-04-03","2016-07-12","1679.00","中国台湾","1"
"14310BA","252","3","3986.97","2014-11-21","2015-11-23","1328.99","中国台湾","1"
"14311BA","178","2","183.99","2013-11-06","2016-02-05","92.00","新加坡","1"
"14312BA","70","4","3366.67","2015-01-24","2016-05-23","841.67","中国香港","1"
"14313BA","83","3","3916.98","2014-11-21","2016-05-10","1305.66","中国台湾","1"
"14314BA","110","2","3758.00","2015-12-03","2016-04-13","1879.00","中国台湾","1"
"14315BA","166","2","540.00","2015-11-23","2016-02-17","270.00","中国台湾","1"
"14316BA","125","4","9203.80","2015-08-16","2016-03-29","2300.95","新加坡","1"
"14317BA","96","5","3386.87","2013-11-19","2016-04-27","677.37","新加坡","1"
"14318BA","81","4","4564.77","2015-02-13","2016-05-12","1141.19","中国香港","1"
"14319BA","49","4","3307.67","2015-02-22","2016-06-13","826.92","中国香港","1"
"14320BA","81","3","2744.98","2014-11-10","2016-05-12","914.99","中国台湾","1"
"14321BA","104","5","4659.87","2013-11-24","2016-04-19","931.97","新加坡","1"
"14322BA","70","5","9978.67","2013-11-10","2016-05-23","1995.73","新加坡","1"
"14323BA","34","4","4223.87","2015-02-24","2016-06-28","1055.97","中国香港","1"
"14324BA","119","2","559.00","2016-02-19","2016-04-04","279.50","中国台湾","1"
"14325BA","32","2","1977.90","2016-03-05","2016-06-30","988.95","中国台湾","1"
"14326BA","92","3","197.98","2014-12-29","2016-05-01","65.99","中国台湾","1"
"14327BA","235","2","859.80","2015-11-03","2015-12-10","429.90","中国香港","1"
"14328BA","73","5","3978.77","2013-11-29","2016-05-20","795.75","新加坡","1"
"14329BA","71","5","5297.57","2013-12-04","2016-05-22","1059.51","新加坡","1"
"14330BA","260","2","3778.90","2015-09-30","2015-11-15","1889.45","中国台湾","1"
"14331BA","99","2","3058.80","2016-04-14","2016-04-24","1529.40","中国台湾","1"
"14332BA","39","2","4255.80","2016-03-20","2016-06-23","2127.90","中国台湾","1"
"14333BA","93","1","219.90","2016-04-30","2016-04-30","219.90","新加坡","0"
"14334BA","14","1","238.90","2016-07-18","2016-07-18","238.90","新加坡","0"
"14335BA","32","4","1067.67","2015-02-17","2016-06-30","266.92","中国香港","1"
"14336BA","321","3","2437.87","2014-12-28","2015-09-15","812.62","中国台湾","1"
"14337BA","316","3","2236.97","2014-12-01","2015-09-20","745.66","中国台湾","1"
"14338BA","311","3","3814.87","2014-12-27","2015-09-25","1271.62","中国台湾","1"
"14339BA","327","3","358.97","2014-12-13","2015-09-09","119.66","中国台湾","1"
"14340BA","57","2","959.90","2015-10-12","2016-06-05","479.95","中国香港","1"
"14341BA","95","2","2857.90","2016-02-18","2016-04-28","1428.95","中国台湾","1"
"14342BA","69","5","5595.67","2013-12-03","2016-05-24","1119.13","新加坡","1"
"14343BA","38","1","500.00","2016-06-24","2016-06-24","500.00","新加坡","0"
"14344BA","259","4","7446.88","2013-12-25","2015-11-16","1861.72","新加坡","1"
"14345BA","76","2","4138.00","2016-05-03","2016-05-17","2069.00","中国香港","1"
"14346BA","34","2","3056.90","2016-02-06","2016-06-28","1528.45","中国台湾","1"
"14347BA","60","2","2418.90","2016-04-01","2016-06-02","1209.45","中国台湾","1"
"14348BA","207","2","439.00","2015-08-09","2016-01-07","219.50","中国香港","1"
"14349BA","314","3","3795.87","2014-12-06","2015-09-22","1265.29","中国台湾","1"
"14350BA","125","2","3338.90","2015-11-23","2016-03-29","1669.45","中国台湾","1"
"14351BA","36","4","4963.87","2015-02-21","2016-06-26","1240.97","中国香港","1"
"14352BA","330","1","500.00","2015-09-06","2015-09-06","500.00","新加坡","0"
"14353BA","219","4","8047.88","2013-12-14","2015-12-26","2011.97","新加坡","1"
"14354BA","238","4","3786.98","2013-12-19","2015-12-07","946.75","新加坡","1"
"14355BA","11","2","6427.00","2015-12-15","2016-07-21","3213.50","中国台湾","1"
"14356BA","313","2","3197.67","2014-12-13","2015-09-23","1598.84","中国台湾","1"
"14357BA","44","2","2699.00","2015-08-27","2016-06-18","1349.50","中国台湾","1"
"14358BA","174","3","2260.97","2014-06-07","2016-02-09","753.66","中国澳门","1"
"14359BA","165","3","2219.97","2014-06-26","2016-02-18","739.99","中国澳门","1"
"14360BA","179","3","578.87","2014-07-16","2016-02-04","192.96","中国澳门","1"
"14361BA","128","3","2236.97","2014-07-26","2016-03-26","745.66","中国澳门","1"
"14362BA","142","3","3118.87","2014-07-07","2016-03-12","1039.62","中国澳门","1"
"14363BA","128","3","2657.77","2014-07-13","2016-03-26","885.92","中国澳门","1"
"14364BA","131","3","211.87","2014-07-20","2016-03-23","70.62","中国澳门","1"
"14365BA","169","3","7014.90","2015-09-15","2016-02-14","2338.30","中国澳门","1"
"14366BA","17","3","7014.90","2015-10-02","2016-07-15","2338.30","中国澳门","1"
"14367BA","133","3","679.87","2014-07-07","2016-03-21","226.62","中国澳门","1"
"14368BA","127","3","878.87","2014-07-16","2016-03-27","292.96","中国澳门","1"
"14369BA","139","3","4315.77","2014-07-31","2016-03-15","1438.59","中国澳门","1"
"14370BA","150","3","398.87","2014-07-01","2016-03-04","132.96","中国澳门","1"
"14371BA","126","3","4716.97","2014-07-09","2016-03-28","1572.32","中国澳门","1"
"14372BA","2","3","5345.79","2015-12-25","2016-07-30","1781.93","中国澳门","1"
"14373BA","71","3","5655.70","2016-03-31","2016-05-22","1885.23","中国澳门","1"
"14374BA","153","3","2217.97","2014-07-28","2016-03-01","739.32","中国澳门","1"
"14375BA","149","3","2517.97","2014-07-06","2016-03-05","839.32","中国澳门","1"
"14376BA","134","3","3017.87","2014-07-01","2016-03-20","1005.96","中国澳门","1"
"14377BA","132","3","578.87","2014-07-12","2016-03-22","192.96","中国澳门","1"
"14378BA","18","3","3966.70","2016-05-01","2016-07-14","1322.23","中国澳门","1"
"14379BA","147","3","3578.87","2014-07-31","2016-03-07","1192.96","中国澳门","1"
"14380BA","114","3","7125.80","2016-03-14","2016-04-09","2375.27","中国澳门","1"
"14381BA","127","3","159.97","2014-07-19","2016-03-27","53.32","中国澳门","1"
"14382BA","72","3","3895.90","2016-03-21","2016-05-21","1298.63","中国澳门","1"
"14383BA","283","2","422.89","2014-06-06","2015-10-23","211.45","西南区","1"
"14384BA","120","4","7621.80","2015-09-30","2016-04-03","1905.45","韩国","1"
"14385BA","304","2","183.99","2014-06-28","2015-10-02","92.00","西北区","1"
"14386BA","237","2","3706.00","2015-10-03","2015-12-08","1853.00","西北区","1"
"14387BA","63","2","3925.90","2015-10-13","2016-05-30","1962.95","西北区","1"
"14388BA","80","2","2658.90","2015-08-14","2016-05-13","1329.45","中国台湾","1"
"14389BA","63","1","219.90","2016-05-30","2016-05-30","219.90","新加坡","0"
"14390BA","46","3","7784.90","2016-03-28","2016-06-16","2594.97","中国澳门","1"
"14391BA","241","3","10764.00","2015-08-14","2015-12-04","3588.00","中国澳门","1"
"14392BA","65","3","9424.80","2016-01-02","2016-05-28","3141.60","中国澳门","1"
"14393BA","194","3","10824.80","2015-09-23","2016-01-20","3608.27","中国澳门","1"
"14394BA","165","2","2281.89","2013-12-28","2016-02-18","1140.95","新加坡","1"
"14395BA","356","1","219.90","2015-08-11","2015-08-11","219.90","新加坡","0"
"14396BA","18","1","238.90","2016-07-14","2016-07-14","238.90","新加坡","0"
"14397BA","239","2","1939.00","2015-11-11","2015-12-06","969.50","中国台湾","1"
"14398BA","219","1","500.00","2015-12-26","2015-12-26","500.00","中国香港","0"
"14399BA","188","2","109.98","2015-02-08","2016-01-26","54.99","中国香港","1"
"14400BA","283","1","500.00","2015-10-23","2015-10-23","500.00","中国香港","0"
"14401BA","224","3","3389.97","2014-12-06","2015-12-21","1129.99","中国台湾","1"
"14402BA","286","3","437.86","2014-12-21","2015-10-20","145.95","中国台湾","1"
"14403BA","237","3","171.97","2014-12-30","2015-12-08","57.32","中国台湾","1"
"14404BA","174","2","183.99","2013-12-01","2016-02-09","92.00","新加坡","1"
"14405BA","294","3","2075.88","2015-02-17","2015-10-12","691.96","中国香港","1"
"14406BA","301","3","2178.96","2014-12-03","2015-10-05","726.32","中国台湾","1"
"14407BA","208","2","827.98","2015-02-03","2016-01-06","413.99","中国香港","1"
"14408BA","130","1","219.90","2016-03-24","2016-03-24","219.90","新加坡","0"
"14409BA","162","2","329.88","2015-02-13","2016-02-21","164.94","中国香港","1"
"14410BA","77","1","500.00","2016-05-16","2016-05-16","500.00","新加坡","0"
"14411BA","248","3","2696.88","2015-02-06","2015-11-27","898.96","中国香港","1"
"14412BA","245","3","399.86","2014-12-26","2015-11-30","133.29","中国台湾","1"
"14413BA","320","2","1939.00","2015-08-01","2015-09-16","969.50","中国台湾","1"
"14414BA","124","1","539.90","2016-03-30","2016-03-30","539.90","新加坡","0"
"14415BA","229","3","569.97","2014-12-18","2015-12-16","189.99","中国台湾","1"
"14416BA","127","2","1052.89","2013-12-20","2016-03-27","526.45","新加坡","1"
"14417BA","106","1","500.00","2016-04-17","2016-04-17","500.00","中国香港","0"
"14418BA","250","3","3755.88","2015-02-24","2015-11-25","1251.96","中国香港","1"
"14419BA","134","3","1911.89","2013-12-18","2016-03-20","637.30","新加坡","1"
"14420BA","159","1","2296.90","2016-02-24","2016-02-24","2296.90","中国香港","0"
"14421BA","173","1","2358.00","2016-02-10","2016-02-10","2358.00","中国香港","0"
"14422BA","132","1","2298.00","2016-03-22","2016-03-22","2298.00","中国香港","0"
"14423BA","241","3","1098.86","2014-12-10","2015-12-04","366.29","中国台湾","1"
"14424BA","70","1","5397.00","2016-05-23","2016-05-23","5397.00","中国台湾","0"
"14425BA","240","3","2937.76","2015-01-23","2015-12-05","979.25","中国台湾","1"
"14426BA","22","1","2298.00","2016-07-10","2016-07-10","2298.00","中国台湾","0"
"14427BA","44","1","649.00","2016-06-18","2016-06-18","649.00","中国香港","0"
"14428BA","95","1","2567.90","2016-04-28","2016-04-28","2567.90","中国香港","0"
"14429BA","121","1","5547.00","2016-04-02","2016-04-02","5547.00","中国香港","0"
"14430BA","83","2","948.00","2015-11-21","2016-05-10","474.00","西南区","1"
"14431BA","13","2","2647.00","2015-10-07","2016-07-19","1323.50","西南区","1"
"14432BA","104","2","2647.00","2016-01-01","2016-04-19","1323.50","西南区","1"
"14433BA","79","2","4266.89","2016-04-27","2016-05-14","2133.45","西南区","1"
"14434BA","169","2","5846.00","2015-12-22","2016-02-14","2923.00","西北区","1"
"14435BA","151","2","4147.00","2015-11-28","2016-03-03","2073.50","西北区","1"
"14436BA","68","1","2567.90","2016-05-25","2016-05-25","2567.90","西北区","0"
"14437BA","214","1","2348.00","2015-12-31","2015-12-31","2348.00","西南区","0"
"14438BA","24","1","4047.00","2016-07-08","2016-07-08","4047.00","西南区","0"
"14439BA","84","2","922.89","2014-06-23","2016-05-09","461.45","西北区","1"
"14440BA","233","1","649.00","2015-12-12","2015-12-12","649.00","西北区","0"
"14441BA","320","1","5547.00","2015-09-16","2015-09-16","5547.00","西北区","0"
