customer_id,recency_days,frequency,monetary,cluster,cluster_name
16248BA,48,2,3187.9,0,沉睡客户
16249BA,21,2,1269.0,0,沉睡客户
16250BA,84,2,1220.0,0,沉睡客户
16251BA,125,3,3050.77,0,沉睡客户
16252BA,188,2,1239.0,0,沉睡客户
16253BA,262,2,4419.0,0,沉睡客户
16254BA,187,2,2419.0,0,沉睡客户
16255BA,129,3,630.77,0,沉睡客户
16256BA,107,3,3926.97,0,沉睡客户
16257BA,95,3,3039.87,0,沉睡客户
16258BA,171,2,5657.9,0,沉睡客户
16259BA,101,3,2468.87,0,沉睡客户
16260BA,241,2,103.99,0,沉睡客户
16261BA,216,2,2690.89,0,沉睡客户
16262BA,182,1,507.0,0,沉睡客户
16263BA,240,2,321.99,0,沉睡客户
16264BA,298,1,699.0,0,沉睡客户
16265BA,40,3,3001.9,0,沉睡客户
16266BA,364,1,418.9,0,沉睡客户
16267BA,333,1,699.0,0,沉睡客户
16268BA,19,1,458.8,0,沉睡客户
16269BA,127,1,418.9,0,沉睡客户
16270BA,244,1,738.9,0,沉睡客户
16271BA,152,1,238.9,0,沉睡客户
16272BA,84,1,699.0,0,沉睡客户
16273BA,40,1,738.9,0,沉睡客户
16274BA,232,2,2711.79,0,沉睡客户
16275BA,211,1,458.8,0,沉睡客户
16276BA,232,2,363.79,0,沉睡客户
16277BA,233,2,302.99,0,沉睡客户
16278BA,163,1,1598.99,0,沉睡客户
16279BA,5,1,718.0,0,沉睡客户
16280BA,137,3,249.96,0,沉睡客户
16281BA,150,3,1848.96,0,沉睡客户
16282BA,74,3,611.77,0,沉睡客户
16283BA,53,3,4038.97,0,沉睡客户
16284BA,49,3,1120.97,0,沉睡客户
16285BA,148,3,4046.86,0,沉睡客户
16286BA,24,5,9093.0,0,沉睡客户
16287BA,336,1,418.9,0,沉睡客户
16288BA,109,2,867.9,0,沉睡客户
16289BA,94,2,367.9,0,沉睡客户
16290BA,128,1,1598.99,0,沉睡客户
16291BA,263,2,3496.99,0,沉睡客户
16292BA,327,1,199.0,0,沉睡客户
16293BA,110,2,2286.9,0,沉睡客户
16294BA,145,1,699.0,0,沉睡客户
16295BA,31,3,6864.9,0,沉睡客户
16296BA,125,3,1786.96,0,沉睡客户
16297BA,153,3,4115.56,0,沉睡客户
16298BA,145,3,498.96,0,沉睡客户
16299BA,158,2,4038.89,0,沉睡客户
16300BA,127,3,5766.86,0,沉睡客户
16301BA,284,1,418.9,0,沉睡客户
16302BA,137,2,6161.88,0,沉睡客户
16303BA,20,5,10753.9,0,沉睡客户
16304BA,251,2,2097.99,0,沉睡客户
16305BA,254,2,98.99,0,沉睡客户
16306BA,267,2,318.89,0,沉睡客户
16307BA,148,3,2036.96,0,沉睡客户
16308BA,153,3,378.96,0,沉睡客户
16309BA,226,2,321.99,0,沉睡客户
16310BA,231,2,562.79,0,沉睡客户
16311BA,220,2,522.89,0,沉睡客户
16312BA,166,3,6320.79,0,沉睡客户
16313BA,217,2,3501.99,0,沉睡客户
16314BA,164,1,238.9,0,沉睡客户
16315BA,279,1,458.8,0,沉睡客户
16316BA,246,1,418.9,0,沉睡客户
16317BA,246,1,2276.0,0,沉睡客户
16318BA,215,2,2451.99,0,沉睡客户
16319BA,222,2,4060.99,0,沉睡客户
16320BA,146,3,179.96,0,沉睡客户
16321BA,123,3,4774.96,0,沉睡客户
16322BA,130,3,219.86,0,沉睡客户
16323BA,141,3,2377.96,0,沉睡客户
16324BA,131,3,673.96,0,沉睡客户
16325BA,100,3,394.86,0,沉睡客户
16326BA,116,3,7371.96,0,沉睡客户
16327BA,120,3,4092.86,0,沉睡客户
16328BA,198,3,6276.0,0,沉睡客户
16329BA,145,3,3595.96,0,沉睡客户
16330BA,86,2,1259.9,0,沉睡客户
16331BA,136,3,3903.96,0,沉睡客户
16332BA,171,2,2678.8,0,沉睡客户
16333BA,178,3,4577.0,0,沉睡客户
16334BA,69,3,4377.79,0,沉睡客户
16335BA,173,2,2657.9,0,沉睡客户
16336BA,116,2,4567.9,0,沉睡客户
16337BA,96,3,3873.66,0,沉睡客户
16338BA,82,2,5618.0,0,沉睡客户
16339BA,157,2,2678.8,0,沉睡客户
16340BA,55,2,2678.8,0,沉睡客户
16341BA,133,2,3037.0,0,沉睡客户
16342BA,4,2,4419.0,0,沉睡客户
16343BA,142,3,179.96,0,沉睡客户
16344BA,127,3,6425.96,0,沉睡客户
16345BA,135,3,399.86,0,沉睡客户
16346BA,103,3,5236.96,0,沉睡客户
16347BA,108,3,2055.96,0,沉睡客户
16348BA,72,1,3507.0,0,沉睡客户
16349BA,118,5,13010.6,0,沉睡客户
16350BA,366,1,2456.0,0,沉睡客户
16351BA,260,1,6946.99,0,沉睡客户
16352BA,128,1,418.9,0,沉睡客户
16353BA,152,4,9035.0,0,沉睡客户
16354BA,63,1,458.8,0,沉睡客户
16355BA,262,2,192.99,0,沉睡客户
16356BA,245,2,318.89,0,沉睡客户
16357BA,260,2,473.99,0,沉睡客户
16358BA,261,2,7104.99,0,沉睡客户
16359BA,257,1,7145.99,0,沉睡客户
16360BA,351,1,2476.9,0,沉睡客户
16361BA,24,1,199.0,0,沉睡客户
16362BA,7,4,13189.9,0,沉睡客户
16363BA,254,2,318.89,0,沉睡客户
16364BA,273,2,173.99,0,沉睡客户
16365BA,38,2,2457.9,0,沉睡客户
16366BA,43,3,289.86,0,沉睡客户
16367BA,59,3,174.96,0,沉睡客户
16368BA,197,2,364.78,0,沉睡客户
16369BA,190,2,519.88,0,沉睡客户
16370BA,140,1,418.9,0,沉睡客户
16371BA,133,1,2476.9,0,沉睡客户
16372BA,315,1,418.9,0,沉睡客户
16373BA,203,1,1598.99,0,沉睡客户
16374BA,299,3,10122.9,0,沉睡客户
16375BA,91,2,448.0,0,沉睡客户
16376BA,260,2,318.89,0,沉睡客户
16377BA,237,2,522.89,0,沉睡客户
16378BA,232,2,5650.99,0,沉睡客户
16379BA,184,1,2276.0,0,沉睡客户
16380BA,76,3,8018.9,0,沉睡客户
16381BA,97,1,1598.99,0,沉睡客户
16382BA,23,1,918.9,0,沉睡客户
16383BA,261,2,597.99,0,沉睡客户
16384BA,73,3,11522.89,0,沉睡客户
16385BA,228,2,473.99,0,沉睡客户
16386BA,216,2,318.89,0,沉睡客户
16387BA,216,2,506.99,0,沉睡客户
16388BA,234,2,173.99,0,沉睡客户
16389BA,15,1,1598.99,0,沉睡客户
16390BA,207,1,238.9,0,沉睡客户
16391BA,188,3,5724.9,0,沉睡客户
16392BA,25,3,7224.9,0,沉睡客户
16393BA,232,1,3398.0,0,沉睡客户
16394BA,222,1,499.0,0,沉睡客户
16395BA,243,2,5650.99,0,沉睡客户
16396BA,211,1,1918.9,0,沉睡客户
16397BA,183,1,699.0,0,沉睡客户
16398BA,237,2,103.99,0,沉睡客户
16399BA,242,2,2196.89,0,沉睡客户
16400BA,243,2,818.89,0,沉睡客户
16401BA,218,2,752.99,0,沉睡客户
16402BA,226,2,323.89,0,沉睡客户
16403BA,231,2,3561.98,0,沉睡客户
16404BA,171,1,418.9,0,沉睡客户
16405BA,115,1,2218.9,0,沉睡客户
16406BA,222,2,207.99,0,沉睡客户
16407BA,220,2,513.89,0,沉睡客户
16408BA,272,1,643.99,0,沉睡客户
16409BA,246,1,458.8,0,沉睡客户
16410BA,91,1,4898.0,0,沉睡客户
16411BA,87,1,1918.9,0,沉睡客户
16412BA,127,1,199.0,0,沉睡客户
16413BA,184,2,103.99,0,沉睡客户
16414BA,122,1,2198.0,0,沉睡客户
16415BA,191,2,3501.99,0,沉睡客户
16416BA,104,1,738.9,0,沉睡客户
16417BA,196,1,2398.0,0,沉睡客户
16418BA,4,1,1918.9,0,沉睡客户
16419BA,216,2,318.89,0,沉睡客户
16420BA,292,1,1699.0,0,沉睡客户
16421BA,199,2,2650.99,0,沉睡客户
16422BA,252,1,5007.0,0,沉睡客户
16423BA,29,1,1918.9,0,沉睡客户
16424BA,47,1,4898.0,0,沉睡客户
16425BA,341,1,1699.0,0,沉睡客户
16426BA,130,1,1958.8,0,沉睡客户
16427BA,235,2,557.79,0,沉睡客户
16428BA,26,1,1958.8,0,沉睡客户
16429BA,54,1,458.8,0,沉睡客户
16430BA,212,1,1598.99,0,沉睡客户
16431BA,64,1,418.9,0,沉睡客户
16432BA,185,2,2451.99,0,沉睡客户
16433BA,207,2,103.99,0,沉睡客户
16434BA,240,2,673.99,0,沉睡客户
16435BA,214,2,2175.99,0,沉睡客户
16436BA,216,2,98.99,0,沉睡客户
16437BA,254,1,49.99,0,沉睡客户
16438BA,227,2,213.89,0,沉睡客户
16439BA,238,2,287.99,0,沉睡客户
16440BA,197,2,602.99,0,沉睡客户
16441BA,212,2,103.99,0,沉睡客户
16442BA,190,2,2491.89,0,沉睡客户
16443BA,298,1,5497.0,0,沉睡客户
16444BA,259,2,6493.8,0,沉睡客户
16445BA,126,3,3688.99,0,沉睡客户
16446BA,232,3,2511.88,0,沉睡客户
16447BA,227,3,2780.98,0,沉睡客户
16448BA,155,3,4568.88,0,沉睡客户
16449BA,200,3,2652.88,0,沉睡客户
16450BA,166,3,851.88,0,沉睡客户
16451BA,119,1,238.9,0,沉睡客户
16452BA,15,1,199.0,0,沉睡客户
16453BA,139,1,199.0,0,沉睡客户
16454BA,206,2,302.99,0,沉睡客户
16455BA,208,2,602.99,0,沉睡客户
16456BA,170,1,718.0,0,沉睡客户
16457BA,126,2,2581.88,0,沉睡客户
16458BA,42,1,199.0,0,沉睡客户
16459BA,187,2,522.89,0,沉睡客户
16460BA,194,2,5360.99,0,沉睡客户
16461BA,194,2,2580.89,0,沉睡客户
16462BA,281,1,498.0,0,沉睡客户
16463BA,196,2,2671.89,0,沉睡客户
16464BA,314,1,199.0,0,沉睡客户
16465BA,219,1,218.0,0,沉睡客户
16466BA,298,1,3656.99,0,沉睡客户
16467BA,68,3,6020.9,0,沉睡客户
16468BA,203,2,2661.99,0,沉睡客户
16469BA,190,2,2671.89,0,沉睡客户
16470BA,211,2,323.89,0,沉睡客户
16471BA,251,1,388.0,0,沉睡客户
16472BA,202,2,5650.99,0,沉睡客户
16473BA,205,2,522.89,0,沉睡客户
16474BA,189,2,842.89,0,沉睡客户
16475BA,302,1,2198.0,0,沉睡客户
16476BA,77,3,5240.8,0,沉睡客户
16477BA,212,2,1702.98,0,沉睡客户
16478BA,187,2,2201.89,0,沉睡客户
16479BA,137,3,4520.9,0,沉睡客户
16480BA,137,2,1881.88,0,沉睡客户
16481BA,56,1,738.9,0,沉睡客户
16482BA,200,2,2161.99,0,沉睡客户
16483BA,134,1,199.0,0,沉睡客户
16484BA,327,1,2007.0,0,沉睡客户
16485BA,210,2,3951.99,0,沉睡客户
16486BA,355,1,4898.0,0,沉睡客户
16487BA,108,1,3297.99,0,沉睡客户
16488BA,264,1,1918.9,0,沉睡客户
16489BA,352,1,4898.0,0,沉睡客户
16490BA,304,1,1958.8,0,沉睡客户
16491BA,203,2,2650.99,0,沉睡客户
16492BA,202,2,752.99,0,沉睡客户
16493BA,186,2,3690.99,0,沉睡客户
16494BA,189,2,1702.98,0,沉睡客户
16495BA,1,1,4898.0,0,沉睡客户
16496BA,287,1,4898.0,0,沉睡客户
16497BA,156,1,4898.0,0,沉睡客户
16498BA,186,2,302.99,0,沉睡客户
16499BA,147,2,3142.88,0,沉睡客户
16500BA,48,1,2097.0,0,沉睡客户
16501BA,89,3,4920.8,0,沉睡客户
16502BA,185,2,2451.99,0,沉睡客户
16503BA,24,1,2418.9,0,沉睡客户
16504BA,258,1,1918.9,0,沉睡客户
16505BA,211,2,2381.89,0,沉睡客户
16506BA,201,2,5360.99,0,沉睡客户
16507BA,213,2,2161.99,0,沉睡客户
16508BA,234,1,1918.9,0,沉睡客户
16509BA,112,1,2007.0,0,沉睡客户
16510BA,94,1,1918.9,0,沉睡客户
16511BA,56,1,1918.9,0,沉睡客户
16512BA,248,1,5197.0,0,沉睡客户
16513BA,284,1,4898.0,0,沉睡客户
16514BA,55,1,3976.9,0,沉睡客户
16515BA,234,2,98.99,0,沉睡客户
16516BA,220,2,173.99,0,沉睡客户
16517BA,239,1,269.89,0,沉睡客户
16518BA,242,1,269.89,0,沉睡客户
16519BA,204,2,2680.99,0,沉睡客户
16520BA,91,1,5007.0,0,沉睡客户
16521BA,14,1,1958.8,0,沉睡客户
16522BA,200,2,73.99,0,沉睡客户
16523BA,122,3,5981.0,0,沉睡客户
16524BA,256,1,1918.9,0,沉睡客户
16525BA,7,3,7899.9,0,沉睡客户
16526BA,349,1,2117.9,0,沉睡客户
16527BA,77,1,1918.9,0,沉睡客户
16528BA,351,1,1918.9,0,沉睡客户
16529BA,246,1,2199.0,0,沉睡客户
16530BA,122,1,1888.0,0,沉睡客户
16531BA,190,2,5620.99,0,沉睡客户
16532BA,299,1,2418.9,0,沉睡客户
16533BA,357,1,1918.9,0,沉睡客户
16534BA,101,1,1699.0,0,沉睡客户
16535BA,3,1,498.0,0,沉睡客户
16536BA,106,1,418.9,0,沉睡客户
16537BA,200,2,1020.0,0,沉睡客户
16538BA,101,2,2219.0,0,沉睡客户
16539BA,181,2,2457.9,0,沉睡客户
16540BA,322,1,2198.0,0,沉睡客户
16541BA,236,2,288.89,0,沉睡客户
16542BA,77,2,2438.9,0,沉睡客户
16543BA,127,2,2478.8,0,沉睡客户
16544BA,240,2,373.89,0,沉睡客户
16545BA,177,2,588.99,0,沉睡客户
16546BA,95,3,2531.87,0,沉睡客户
16547BA,228,1,459.9,0,沉睡客户
16548BA,80,1,420.0,0,沉睡客户
16549BA,186,1,420.0,0,沉睡客户
16550BA,38,2,5145.9,0,沉睡客户
16551BA,76,2,8116.0,0,沉睡客户
16552BA,307,2,5856.8,0,沉睡客户
16553BA,320,1,199.0,0,沉睡客户
16554BA,30,2,5335.9,0,沉睡客户
16555BA,86,1,2257.0,0,沉睡客户
16556BA,318,2,2313.9,0,沉睡客户
16557BA,210,1,3098.99,0,沉睡客户
16558BA,206,1,5547.0,0,沉睡客户
16559BA,136,2,526.89,0,沉睡客户
16560BA,123,2,628.89,0,沉睡客户
16561BA,148,2,6393.0,0,沉睡客户
16562BA,132,2,678.99,0,沉睡客户
16563BA,116,2,5912.0,0,沉睡客户
16564BA,208,1,5547.0,0,沉睡客户
16565BA,263,1,1918.9,0,沉睡客户
16566BA,15,2,2713.0,0,沉睡客户
16567BA,28,2,2574.0,0,沉睡客户
16568BA,37,2,3213.9,0,沉睡客户
16569BA,89,1,1998.0,0,沉睡客户
16570BA,166,1,2567.9,0,沉睡客户
16571BA,144,1,1937.9,0,沉睡客户
16572BA,40,1,3047.0,0,沉睡客户
16573BA,69,2,2694.0,0,沉睡客户
16574BA,278,2,2953.8,0,沉睡客户
16575BA,173,2,3233.9,0,沉睡客户
16576BA,103,2,4006.89,0,沉睡客户
16577BA,125,1,3757.0,0,沉睡客户
16578BA,6,2,2438.9,0,沉睡客户
16579BA,232,2,328.79,0,沉睡客户
16580BA,240,2,162.99,0,沉睡客户
16581BA,242,2,143.99,0,沉睡客户
16582BA,79,3,8643.8,0,沉睡客户
16583BA,255,1,4898.0,0,沉睡客户
16584BA,189,1,1918.9,0,沉睡客户
16585BA,41,1,1998.0,0,沉睡客户
16586BA,220,2,288.89,0,沉睡客户
16587BA,122,3,9868.0,0,沉睡客户
16588BA,54,3,10271.8,0,沉睡客户
16589BA,297,1,3976.9,0,沉睡客户
16590BA,99,1,4898.0,0,沉睡客户
16591BA,269,1,1918.9,0,沉睡客户
16592BA,161,1,2418.9,0,沉睡客户
16593BA,191,2,272.99,0,沉睡客户
16594BA,125,1,1918.9,0,沉睡客户
16595BA,64,3,13560.8,0,沉睡客户
16596BA,6,1,2087.0,0,沉睡客户
16597BA,202,2,177.99,0,沉睡客户
16598BA,204,2,6965.99,0,沉睡客户
16599BA,215,1,143.99,0,沉睡客户
16600BA,332,1,1998.0,0,沉睡客户
16601BA,212,2,68.99,0,沉睡客户
16602BA,212,2,4026.79,0,沉睡客户
16603BA,66,3,12011.0,0,沉睡客户
16604BA,26,1,1699.0,0,沉睡客户
16605BA,195,2,2349.99,0,沉睡客户
16606BA,190,2,272.99,0,沉睡客户
16607BA,40,3,4980.0,0,沉睡客户
16608BA,247,1,4898.0,0,沉睡客户
16609BA,131,1,1918.9,0,沉睡客户
16610BA,198,2,68.99,0,沉睡客户
16611BA,199,2,662.99,0,沉睡客户
16612BA,204,2,5266.99,0,沉睡客户
16613BA,241,1,1699.0,0,沉睡客户
16614BA,226,1,4898.0,0,沉睡客户
16615BA,276,1,1888.0,0,沉睡客户
16616BA,91,1,1918.9,0,沉睡客户
16617BA,191,2,2330.99,0,沉睡客户
16618BA,100,2,6070.88,0,沉睡客户
16619BA,108,2,2909.88,0,沉睡客户
16620BA,205,2,293.89,0,沉睡客户
16621BA,141,1,1918.9,0,沉睡客户
16622BA,202,2,492.89,0,沉睡客户
16623BA,207,2,1032.79,0,沉睡客户
16624BA,185,2,2131.99,0,沉睡客户
16625BA,269,3,2840.9,0,沉睡客户
16626BA,111,2,1881.88,0,沉睡客户
16627BA,105,2,2361.98,0,沉睡客户
16628BA,80,1,1699.0,0,沉睡客户
16629BA,283,1,1918.9,0,沉睡客户
16630BA,224,1,1699.0,0,沉睡客户
16631BA,187,2,68.99,0,沉睡客户
16632BA,108,3,7193.0,0,沉睡客户
16633BA,56,1,1918.9,0,沉睡客户
16634BA,206,2,462.99,0,沉睡客户
16635BA,195,2,4264.99,0,沉睡客户
16636BA,91,1,3776.0,0,沉睡客户
16637BA,206,2,143.99,0,沉睡客户
16638BA,200,2,3986.89,0,沉睡客户
16639BA,121,1,1918.9,0,沉睡客户
16640BA,99,1,1918.9,0,沉睡客户
16641BA,181,1,1699.0,0,沉睡客户
16642BA,40,1,3318.89,0,沉睡客户
16643BA,261,1,3796.9,0,沉睡客户
16644BA,329,1,1958.8,0,沉睡客户
16645BA,93,1,1918.9,0,沉睡客户
16646BA,92,1,4898.0,0,沉睡客户
16647BA,37,3,6264.8,0,沉睡客户
16648BA,214,1,4898.0,0,沉睡客户
16649BA,112,1,1699.0,0,沉睡客户
16650BA,328,1,1699.0,0,沉睡客户
16651BA,88,1,1699.0,0,沉睡客户
16652BA,197,1,143.99,0,沉睡客户
16653BA,22,3,7084.8,0,沉睡客户
16654BA,90,3,7882.7,0,沉睡客户
16655BA,187,2,143.99,0,沉睡客户
16656BA,174,1,5206.0,0,沉睡客户
16657BA,203,2,143.99,0,沉睡客户
16658BA,127,1,1918.9,0,沉睡客户
16659BA,42,1,1898.0,0,沉睡客户
16660BA,198,2,162.99,0,沉睡客户
16661BA,186,1,3856.99,0,沉睡客户
16662BA,105,3,7224.9,0,沉睡客户
16663BA,248,1,4898.0,0,沉睡客户
16664BA,162,2,683.89,0,沉睡客户
16665BA,353,1,4898.0,0,沉睡客户
16666BA,165,2,143.99,0,沉睡客户
16667BA,180,2,3986.89,0,沉睡客户
16668BA,159,2,643.99,0,沉睡客户
16669BA,211,2,381.99,0,沉睡客户
16670BA,180,2,462.99,0,沉睡客户
16671BA,162,2,143.99,0,沉睡客户
16672BA,168,2,643.99,0,沉睡客户
16673BA,155,2,328.79,0,沉睡客户
16674BA,177,2,162.99,0,沉睡客户
16675BA,303,1,4898.0,0,沉睡客户
16676BA,264,3,2981.0,0,沉睡客户
16677BA,200,2,2631.99,0,沉睡客户
16678BA,205,2,492.89,0,沉睡客户
16679BA,85,3,7114.0,0,沉睡客户
16680BA,247,1,1918.9,0,沉睡客户
16681BA,172,2,643.99,0,沉睡客户
16682BA,178,3,7202.7,0,沉睡客户
16683BA,171,2,1543.98,0,沉睡客户
16684BA,74,1,4476.9,0,沉睡客户
16685BA,194,2,532.79,0,沉睡客户
16686BA,200,2,5618.0,0,沉睡客户
16687BA,111,3,1168.86,0,沉睡客户
16688BA,102,3,2336.96,0,沉睡客户
16689BA,95,3,2856.86,0,沉睡客户
16690BA,60,2,5637.0,0,沉睡客户
16691BA,209,2,198.98,0,沉睡客户
16692BA,172,2,2502.88,0,沉睡客户
16693BA,75,3,4385.96,0,沉睡客户
16694BA,62,3,1478.96,0,沉睡客户
16695BA,73,2,3818.99,0,沉睡客户
16696BA,24,2,2608.0,0,沉睡客户
16697BA,77,3,577.96,0,沉睡客户
16698BA,34,2,5618.0,0,沉睡客户
16699BA,18,2,2938.9,0,沉睡客户
16700BA,14,2,2458.9,0,沉睡客户
16701BA,1,2,3138.9,0,沉睡客户
16702BA,85,3,2597.86,0,沉睡客户
16703BA,54,2,2678.8,0,沉睡客户
16704BA,124,3,2697.0,0,沉睡客户
16705BA,24,3,8936.0,0,沉睡客户
16706BA,99,3,4797.8,0,沉睡客户
16707BA,81,3,2937.99,0,沉睡客户
16708BA,143,1,2198.0,0,沉睡客户
16709BA,340,1,2567.9,0,沉睡客户
16710BA,31,1,1699.0,0,沉睡客户
16711BA,40,1,1387.9,0,沉睡客户
16712BA,149,1,2418.9,0,沉睡客户
16713BA,18,2,5893.0,0,沉睡客户
16714BA,115,1,1918.9,0,沉睡客户
16715BA,239,2,2951.9,0,沉睡客户
16716BA,87,1,2387.9,0,沉睡客户
16717BA,292,1,5547.0,0,沉睡客户
16718BA,121,3,3092.87,0,沉睡客户
16719BA,48,1,2706.9,0,沉睡客户
16720BA,207,1,1020.0,0,沉睡客户
16721BA,106,2,422.89,0,沉睡客户
16722BA,116,2,2366.89,0,沉睡客户
16723BA,115,3,2711.77,0,沉睡客户
16724BA,346,1,5547.0,0,沉睡客户
16725BA,359,1,4256.0,0,沉睡客户
16726BA,93,2,3382.99,0,沉睡客户
16727BA,145,1,720.0,0,沉睡客户
16728BA,351,1,3848.0,0,沉睡客户
16729BA,94,2,2146.99,0,沉睡客户
16730BA,143,2,678.99,0,沉睡客户
16731BA,111,1,2348.0,0,沉睡客户
16732BA,308,1,699.0,0,沉睡客户
16733BA,117,3,2472.87,0,沉睡客户
16734BA,56,3,3649.89,0,沉睡客户
16735BA,33,3,2259.89,0,沉睡客户
16736BA,118,1,5118.0,0,沉睡客户
16737BA,51,3,1629.99,0,沉睡客户
16738BA,265,2,4585.9,0,沉睡客户
16739BA,329,1,2138.9,0,沉睡客户
16740BA,37,3,3879.78,0,沉睡客户
16741BA,96,2,3382.99,0,沉睡客户
16742BA,48,1,1699.0,0,沉睡客户
16743BA,178,2,68.99,0,沉睡客户
16744BA,223,3,5505.0,0,沉睡客户
16745BA,18,3,16500.0,0,沉睡客户
16746BA,51,3,10901.0,0,沉睡客户
16747BA,161,2,2126.99,0,沉睡客户
16748BA,169,2,183.89,0,沉睡客户
16749BA,159,2,183.89,0,沉睡客户
16750BA,200,1,1699.0,0,沉睡客户
16751BA,33,2,2226.0,0,沉睡客户
16752BA,52,2,337.9,0,沉睡客户
16753BA,56,2,618.0,0,沉睡客户
16754BA,338,2,287.9,0,沉睡客户
16755BA,335,2,287.9,0,沉睡客户
16756BA,317,2,287.9,0,沉睡客户
16757BA,334,1,1598.99,0,沉睡客户
16758BA,260,2,368.0,0,沉睡客户
16759BA,151,2,288.89,0,沉睡客户
16760BA,135,2,5266.99,0,沉睡客户
16761BA,147,2,2626.99,0,沉睡客户
16762BA,132,2,643.99,0,沉睡客户
16763BA,165,1,4898.0,0,沉睡客户
16764BA,207,1,1958.8,0,沉睡客户
16765BA,130,2,6965.99,0,沉睡客户
16766BA,185,1,443.99,0,沉睡客户
16767BA,138,2,643.99,0,沉睡客户
16768BA,123,2,288.89,0,沉睡客户
16769BA,182,1,1998.0,0,沉睡客户
16770BA,319,1,2437.9,0,沉睡客户
16771BA,129,2,683.89,0,沉睡客户
16772BA,213,1,4898.0,0,沉睡客户
16773BA,131,2,328.79,0,沉睡客户
16774BA,128,2,68.99,0,沉睡客户
16775BA,127,2,5266.99,0,沉睡客户
16776BA,123,2,443.99,0,沉睡客户
16777BA,148,2,643.99,0,沉睡客户
16778BA,143,2,143.99,0,沉睡客户
16779BA,270,1,1918.9,0,沉睡客户
16780BA,18,1,4898.0,0,沉睡客户
16781BA,48,3,6422.0,0,沉睡客户
16782BA,360,1,1918.9,0,沉睡客户
16783BA,216,1,1699.0,0,沉睡客户
16784BA,163,1,1699.0,0,沉睡客户
16785BA,53,1,4898.0,0,沉睡客户
16786BA,20,3,8864.9,0,沉睡客户
16787BA,65,1,1699.0,0,沉睡客户
16788BA,122,1,308.0,0,沉睡客户
16789BA,242,1,918.9,0,沉睡客户
16790BA,120,2,678.99,0,沉睡客户
16791BA,110,3,2672.87,0,沉睡客户
16792BA,104,3,1831.87,0,沉睡客户
16793BA,97,2,5376.99,0,沉睡客户
16794BA,214,3,662.88,0,沉睡客户
16795BA,53,3,492.99,0,沉睡客户
16796BA,238,3,3500.88,0,沉睡客户
16797BA,114,2,403.89,0,沉睡客户
16798BA,98,2,2461.89,0,沉睡客户
16799BA,73,3,2640.87,0,沉睡客户
16800BA,105,2,588.99,0,沉睡客户
16801BA,94,1,4898.0,0,沉睡客户
16802BA,45,1,418.9,0,沉睡客户
16803BA,344,1,2417.9,0,沉睡客户
16804BA,129,2,2893.0,0,沉睡客户
16805BA,55,2,6393.0,0,沉睡客户
16806BA,25,1,1937.9,0,沉睡客户
16807BA,171,1,2417.9,0,沉睡客户
16808BA,61,2,2953.8,0,沉睡客户
16809BA,332,1,1699.0,0,沉睡客户
16810BA,105,2,3876.99,0,沉睡客户
16811BA,226,3,4401.87,0,沉睡客户
16812BA,221,3,3819.78,0,沉睡客户
16813BA,93,2,2241.99,0,沉睡客户
16814BA,99,2,2751.89,0,沉睡客户
16815BA,78,2,183.99,0,沉睡客户
16816BA,108,2,5376.99,0,沉睡客户
16817BA,65,2,4506.89,0,沉睡客户
16818BA,96,2,678.99,0,沉睡客户
16819BA,69,2,588.99,0,沉睡客户
16820BA,262,2,3213.0,0,沉睡客户
16821BA,92,2,3985.99,0,沉睡客户
16822BA,80,2,3876.99,0,沉睡客户
16823BA,86,2,628.89,0,沉睡客户
16824BA,91,2,287.99,0,沉睡客户
16825BA,185,2,2913.9,0,沉睡客户
16826BA,221,1,437.9,0,沉睡客户
16827BA,230,2,3713.9,0,沉睡客户
16828BA,129,1,1918.9,0,沉睡客户
16829BA,81,2,6502.0,0,沉睡客户
16830BA,180,2,5912.0,0,沉睡客户
16831BA,239,1,2348.0,0,沉睡客户
16832BA,318,1,2028.0,0,沉睡客户
16833BA,245,1,2138.9,0,沉睡客户
16834BA,46,2,682.99,0,沉睡客户
16835BA,327,2,2733.9,0,沉睡客户
16836BA,76,1,2138.9,0,沉睡客户
16837BA,51,1,2138.9,0,沉睡客户
16838BA,156,1,2138.9,0,沉睡客户
16839BA,58,2,2255.99,0,沉睡客户
16840BA,69,2,287.99,0,沉睡客户
16841BA,349,1,6897.0,0,沉睡客户
16842BA,319,1,1999.0,0,沉睡客户
16843BA,67,2,678.99,0,沉睡客户
16844BA,63,2,2397.89,0,沉睡客户
16845BA,81,2,3577.98,0,沉睡客户
16846BA,224,1,2296.9,0,沉睡客户
16847BA,167,1,1918.9,0,沉睡客户
16848BA,49,2,753.99,0,沉睡客户
16849BA,290,1,499.0,0,沉睡客户
16850BA,230,1,3297.99,0,沉睡客户
16851BA,244,3,3869.88,0,沉睡客户
16852BA,77,2,2281.89,0,沉睡客户
